./gdrive/My Drive/images/100_leftphoto.jpg,-0.08090296,-0.10783328,-0.4528384,0.26679218,0.48245326,-0.25652888,-1.170727,0.39795196,1.0265319,-1.2882714,-0.22165097,-0.33764622,-1.3405975,-0.4570222,-0.2807833,-0.10687532,-0.9849749,0.707018,-0.26882535,0.6515924,0.847756,-0.22935258,1.1397634,1.0165919,0.074833915,-0.58828765,-0.6041614,0.6282309,0.1422443,-0.5854295,-0.11417427,0.30055743,0.13498473,-0.12363529,0.4136326,1.0061338,0.3436884,-0.33155224,0.1744335,-0.58161616,-0.28680983,1.4831514,-0.33926213,0.6811714,-0.14600395,-0.57225096,-0.9946109,-0.24229972,-0.16465987,-0.2930873,-0.024027096,0.3955002,0.20670813,-0.32076532,-1.0022553,-0.015642075,-0.7452202,0.0729238,-0.42354873,0.22137436,-0.8720521,-0.35095167,-0.7638114,0.86566985,0.32731646,-0.040797476,-0.056908756,-0.2386589,0.3219921,-0.55227166,1.5614523,0.03158815,-0.21755229,0.037848152,0.7341174,-2.1386998,-0.6275421,-0.5457328,-0.48119202,-0.36294475,-0.56804156,-0.27726448,-0.64704,0.054593973,0.16091536,-0.33050627,0.84148765,-0.26317382,0.31134346,-1.5653565
./gdrive/My Drive/images/1011_leftphoto.jpg,-0.6216966,0.23606773,-0.2823297,-0.20482008,-0.16271321,-0.22940518,-0.551821,-0.13217933,1.3954531,-0.5715722,0.20951611,-0.60721296,-0.21686682,-0.36205828,0.028929982,-0.111196704,-0.3840097,0.1941641,-0.481854,-0.12419832,0.7286508,-0.20871346,0.5264807,0.4016127,0.70054716,-0.96265304,0.00917541,0.13204353,-0.27198797,-0.43776432,0.14500225,0.06754402,0.04160978,-0.10779889,-0.44149867,0.41511717,-0.3294874,0.31638098,0.0062464275,-0.44922176,0.00015906544,0.9507746,0.44640762,0.0023780402,0.077293344,-0.117655106,-0.96364915,0.0050418596,0.044916928,-0.30519077,0.04685979,0.49770027,-0.11429575,0.1102083,-0.3395631,-0.078608975,-0.50228876,-0.568658,0.096678324,-0.41290885,-0.62455213,-0.49438953,-0.8119447,0.22797598,-0.07913349,0.55950105,-0.21245135,-0.18563312,0.48483258,-0.17957176,0.28579998,0.2166418,0.052464806,0.07764719,0.030625883,-0.6443517,-0.38741294,-0.19193706,0.21306495,0.2241039,0.20810495,0.39918667,0.033356495,-0.02090455,0.2879788,-0.065871626,-0.06084705,-0.05324963,-0.1795083,-0.7631546
./gdrive/My Drive/images/1012_leftphoto.jpg,-0.09695671,-0.06576486,-0.2528116,0.19746023,0.38877866,-0.2616467,-0.9513953,0.48754808,0.61624134,-1.0681243,-0.13906984,-0.31126055,-1.1116607,-0.25992343,-0.14164554,-0.0900352,-0.8339716,0.6537826,-0.28222317,0.5240563,0.68044233,-0.25279298,1.027365,0.7978661,-0.25185534,-0.45183665,-0.4586496,0.28905517,0.077829875,-0.39162067,-0.11186925,0.29435688,0.28981864,-0.12797019,0.52573276,0.46055546,0.40639248,-0.3490994,-0.09500181,-0.6570268,-0.23858681,1.154672,-0.5728998,0.72594213,-0.088069715,-0.13667648,-0.5199032,-0.33070546,-0.233816,-0.2804802,-0.028015232,0.39187223,0.30018145,-0.22342494,-0.8514659,0.098103024,-0.8665707,0.3538445,-0.3096964,0.37083527,-0.75956804,-0.031715445,-0.4290853,0.8890668,0.18268362,-0.03138413,-0.12102009,0.017106606,0.3808909,-0.84148204,1.3322977,0.087332726,-0.4081937,-0.07012314,0.8927178,-1.9360776,-0.7100085,-0.4842453,-0.6317314,-0.56747836,-0.09989213,-0.07190869,-0.6654471,0.17452931,-0.04578374,-0.508406,0.99984765,-0.19122542,0.45572641,-1.5416232
./gdrive/My Drive/images/100_rightphoto.jpg,-0.36258197,-0.011680712,-0.7281436,-0.0024201376,0.097932115,-0.3250064,-0.8131373,0.16435711,0.9321104,-0.69145536,-0.16869992,-0.21457122,-0.6563356,-0.39200765,-0.104893334,-0.16911235,-0.5369041,0.13308105,-0.61922956,0.5484064,0.6242631,-0.15263247,0.6804247,0.46728954,0.62664044,-0.809929,-0.48913062,0.31832153,-0.11408758,-0.39963263,-0.04793758,0.3134618,0.17641929,-0.08892619,-0.20840864,0.4421806,0.15263908,-0.13057652,-0.1290501,-0.40921333,-0.12742913,0.89904475,-0.09915503,-0.09126201,0.05448659,-0.20254397,-0.75052476,-0.13748135,-0.102204144,-0.42168248,0.08882072,0.19705032,-0.15720254,-0.056919657,-0.2958221,0.123832926,-0.41182154,-0.056819998,0.035340566,-0.14128758,-0.66858995,-0.22830585,-0.7302528,0.7239275,0.08184332,0.20204148,0.06895937,-0.29511052,0.31379658,-0.3650331,0.7247516,0.005060504,0.055177025,0.18230824,0.023749549,-1.1761172,-0.062264603,-0.27120915,-0.008929654,0.05032335,0.044539165,0.21603991,-0.4726249,0.1539537,0.353178,-0.24994467,0.16462438,0.07308676,0.007388709,-1.0788072
./gdrive/My Drive/images/1013_leftphoto.jpg,-0.4006494,0.018471453,-0.40077993,0.15215987,0.25586152,-0.06435969,-0.7863096,0.13139723,1.1028795,-0.76360977,-0.10978614,-0.30276975,-0.6223572,-0.3377619,-0.011358927,-0.0723735,-0.6675164,0.17711648,-0.6573904,0.46882063,0.8450752,-0.15033197,0.7638625,0.44879368,0.6603612,-1.132957,-0.64336026,0.3335309,-0.13539584,-0.50308347,-0.14437333,0.41089654,-0.0049216594,-0.02055249,-0.13222176,0.7165389,0.13564868,0.050284,-0.09913143,-0.44561565,-0.063574165,1.2551383,0.01908808,0.024610804,0.16980219,-0.294195,-0.7969727,-0.1917763,-0.16829161,-0.20331343,0.0028714808,0.26531914,-0.19169487,-0.09794447,-0.43014973,0.23548953,-0.45256174,-0.35934633,-0.15553659,0.002702488,-0.6637718,-0.38804287,-0.91126746,0.640001,-0.008338209,0.03328647,-0.14648418,-0.52380085,0.45047152,-0.36518937,0.7862202,0.074744925,-0.09780801,0.24495275,0.17692721,-1.3850138,-0.43976218,-0.3721532,-0.10419989,0.016319769,0.041438453,0.19356014,-0.45984113,0.2951838,0.36948115,-0.106232435,0.21428557,0.09380152,0.049417276,-1.196929
./gdrive/My Drive/images/1016_leftphoto.jpg,-0.5486724,0.352966,-0.49654502,-0.23775616,-0.106086284,-0.2758971,-0.4469997,-0.090893775,1.3155057,-0.5220898,-0.01943565,-0.61570376,-0.41734326,-0.46473885,-0.025573518,-0.19676013,-0.418698,0.3301212,-0.36298004,-0.055027727,0.6237764,-0.13036135,0.47846657,0.3935625,0.67524105,-0.7441947,0.14970356,0.06362082,-0.17844221,-0.3284322,0.25089818,-0.060007144,0.19927026,-0.08813322,-0.28733483,0.30462122,-0.31283158,0.04204938,0.0011956937,-0.5036452,0.022184562,0.5962653,0.27558786,0.045126654,-0.062268715,-0.08321748,-0.71911144,0.0071389074,0.072380215,-0.42569983,0.30200064,0.3751023,-0.027934104,0.1986987,-0.13087457,-0.16057219,-0.6117195,-0.4171391,0.14259584,-0.44276696,-0.5671173,-0.29175407,-0.560721,0.22718349,-0.00085269386,0.7350153,-0.05626578,0.03654644,0.45493314,-0.14400184,0.4742491,0.15859845,0.04471057,0.019511528,0.08873668,-0.5704175,-0.17139348,-0.083740585,0.21225588,0.21577634,0.06118339,0.40202397,0.009445812,-0.24456291,0.2878384,-0.13728924,0.124103256,-0.064288326,-0.14011097,-0.7436297
./gdrive/My Drive/images/1017_rightphoto.jpg,-0.5105385,0.4023344,-0.34167635,0.0102367895,-0.068068415,-0.30630264,-0.4278824,0.12091407,1.3302794,-0.37782001,0.0014668456,-0.64544487,-0.28639552,-0.2933551,0.11737311,-0.17240103,-0.18462156,0.19576995,-0.7375564,-0.12957911,0.7220414,-0.2255204,0.43708855,0.28686187,0.75204325,-0.97341746,-0.10268777,0.041865412,-0.12240564,-0.30086792,0.14975318,0.084405884,0.027729526,-0.17381199,-0.493572,0.30124244,-0.3974382,0.29907903,-0.20499308,-0.37375668,-0.26217914,0.8713398,0.24591051,-0.1922343,0.12072529,0.0058066114,-0.59634554,-0.09036666,0.047652133,-0.26904556,-0.045481402,0.34803206,-0.16178246,0.16065222,-0.22640233,0.08100332,-0.46174693,-0.67874634,0.3235755,-0.39951548,-0.5260341,-0.355941,-0.9538509,0.182915,-0.22823346,0.39262697,-0.33465788,-0.15901166,0.42822355,-0.1989573,0.44200155,0.14591327,-0.015727408,0.1173706,-0.08446581,-0.6466914,-0.5637236,-0.19500034,0.20613208,0.2090666,0.31242916,0.4541494,-0.029504431,0.07012,0.40033072,-0.163882,-0.06688225,0.11600452,-0.1583145,-0.82562363
./gdrive/My Drive/images/1018_rightphoto.jpg,-0.4950207,0.20973258,-0.30489376,-0.20688927,-0.083179764,-0.23281598,-0.5465795,-0.11115013,1.3496048,-0.4309377,0.33482105,-0.63575995,-0.20450813,-0.30982596,-0.031585928,-0.16158347,-0.39121515,0.42085594,-0.35826418,-0.14919849,0.7638941,-0.29108715,0.49677518,0.49793735,0.5219511,-0.7877445,0.1214765,0.01967185,-0.14181256,-0.32032305,0.04409132,0.05230746,0.21271399,-0.19672187,-0.3715155,0.3591325,-0.23728785,0.27908522,0.007271309,-0.4562407,-0.001344648,0.87511474,0.44406465,0.16609713,-0.04386984,-0.01558567,-0.8636788,0.028097108,0.26668835,-0.3169198,0.090834595,0.6214461,-0.031284764,0.09200435,-0.43477052,-0.17418914,-0.69612396,-0.47240806,0.15154204,-0.32382923,-0.61652756,-0.48659623,-0.74256694,0.23121113,-0.03575227,0.64725983,-0.2779373,-0.085999504,0.44575846,-0.19633558,0.4267503,0.31768408,0.026870899,0.21365629,0.25467914,-0.54051656,-0.46233216,-0.24328545,0.26505238,0.21559024,0.069043316,0.265699,0.15291727,-0.039411053,0.24358861,-0.12518822,0.020789362,-0.14467743,-0.14180747,-0.8072742
./gdrive/My Drive/images/1018_leftphoto.jpg,-0.4722232,0.10723747,-0.27513984,0.11125945,0.12009595,-0.17768334,-0.73061246,0.17893833,0.8613165,-0.67333746,0.3046764,-0.37084123,-0.47706562,-0.20383377,-0.04040383,-0.16703811,-0.51683074,0.30843878,-0.5116943,0.22683907,0.884161,-0.23141348,0.58273643,0.6495075,0.3939551,-1.1922826,-0.3400241,0.15806775,-0.12254813,-0.28810212,0.004746885,0.5958059,0.13890338,-0.029633049,-0.18802737,0.4680244,-0.018088747,0.019402757,-0.3266217,-0.6171828,-0.05128049,1.3396676,0.09610634,0.3369617,0.19654228,0.09542339,-0.64515233,-0.42313105,0.030818582,-0.2218801,0.081455365,0.45622915,-0.105057076,0.09223093,-0.2653826,0.31613383,-0.7728871,-0.347704,-0.039741214,-0.054666564,-0.5604336,-0.17787309,-0.89132464,0.7791668,-0.02782851,0.17467691,-0.16888201,-0.17868054,0.5758701,-0.5864321,0.72364557,0.16531417,-0.13447498,0.19680502,0.35296047,-1.3262082,-0.55158013,-0.28867435,-0.21858913,-0.076058924,0.049597356,0.16195533,-0.24501814,0.24566743,0.24306867,-0.05492376,0.33041012,-0.035633523,0.21377237,-1.5262511
./gdrive/My Drive/images/101_leftphoto.jpg,-0.23992598,0.061891694,-0.5681331,0.17535517,0.3332832,-0.21191093,-0.8116027,0.5565272,0.87623405,-1.0405927,0.028354447,-0.44392172,-1.175466,-0.41648307,-0.20996164,-0.2559602,-0.5530617,0.5287489,-0.6614833,0.5582696,0.8923782,-0.41520548,0.8344795,0.7808971,0.26907194,-0.94643897,-0.64357245,0.57360166,0.041664075,-0.32859227,-0.304418,0.5640633,0.05208469,-0.1674861,0.017681591,0.76719546,0.37490284,-0.113569625,-0.2793869,-0.6735533,-0.31295168,1.4597559,-0.41552126,0.47102126,-0.048365504,-0.10103956,-0.40146488,-0.53864086,0.04730212,-0.19951178,-0.014815166,0.3044333,-0.061570384,-0.022761233,-0.8181632,0.20756772,-0.94441605,-0.107488476,-0.06478795,0.10904106,-0.6115674,-0.10605973,-0.78084064,1.0355113,-0.007852551,0.05442629,-0.24541764,-0.16229752,0.46043307,-0.83614767,1.4084158,0.030621514,-0.3735321,0.27750176,0.81105196,-2.0130804,-0.707548,-0.45109987,-0.4882506,-0.41767013,-0.028356127,-0.06813087,-0.58204377,0.3340204,0.25673506,-0.37514225,0.6864278,-0.18085031,0.26300964,-1.6673601
./gdrive/My Drive/images/101_rightphoto.jpg,-0.5776012,0.23677108,-0.35265225,-0.121015884,-0.10213573,-0.37837914,-0.50117284,0.07738651,1.0224279,-0.50515175,0.36176533,-0.60074365,-0.27714306,-0.108119,0.06140043,-0.15210289,-0.28677177,0.44230655,-0.48571384,0.00924153,0.7278589,-0.26462725,0.43573362,0.4204279,0.31172496,-0.84838104,0.07603215,0.14559144,-0.17801481,-0.112894006,0.105766125,0.3241669,0.31723517,-0.114232376,-0.26705152,0.29488105,-0.15811679,0.2188909,-0.30848703,-0.56077015,-0.021723721,0.9032037,0.16703339,0.26149198,-0.022864664,0.09284237,-0.32168192,-0.27404204,0.29991812,-0.3017087,0.12799081,0.45105642,-0.02077612,0.2065272,-0.36987984,0.028688231,-0.8185679,-0.33192563,0.34907228,-0.24458376,-0.497137,-0.18346041,-0.5769135,0.5247393,-0.2248295,0.39369828,-0.23723814,0.04477647,0.48955405,-0.55700946,0.60701454,0.22641006,-0.030014671,0.20280719,0.31326395,-0.7392808,-0.6037272,-0.16862935,-0.08520102,-0.01082612,0.24614556,0.28564012,-0.08171761,0.11262945,0.22200121,-0.1411757,0.27049118,-0.18074343,-0.036211792,-1.0765148
./gdrive/My Drive/images/1020_leftphoto.jpg,-0.22705916,0.009371812,-0.6695006,0.11551352,0.24592143,-0.20920183,-0.92230904,0.20657589,1.1051319,-0.9050975,-0.15100738,-0.232875,-0.79734886,-0.34052268,-0.15734613,-0.021899886,-0.60378325,0.26151943,-0.5799512,0.48708338,0.7060093,-0.2175502,0.7528616,0.60516095,0.4119423,-0.83254564,-0.58263546,0.55419385,-0.020771194,-0.35502547,-0.1551319,0.2727471,0.11738658,-0.076229356,-0.026946746,0.65065545,0.21890841,-0.13124032,-0.046966642,-0.3603846,-0.2433714,1.1094563,-0.11684143,0.14823109,0.071702145,-0.33076912,-0.7660893,-0.15596816,-0.11379649,-0.32801244,-0.038744967,0.29919463,-0.10304861,-0.24974272,-0.5632671,0.09909644,-0.481658,-0.13661772,-0.18428479,-0.014955731,-0.66163015,-0.3084164,-0.8578671,0.7489935,0.113067865,0.022487957,-0.1224145,-0.30925006,0.32372048,-0.37658098,0.95912576,0.005112353,-0.078069665,0.28401437,0.40352204,-1.3584697,-0.26913932,-0.34393004,-0.11117284,0.005269981,-0.12528959,0.011993224,-0.4980629,0.25003412,0.383871,-0.23888494,0.2960084,-0.006652911,0.1717279,-1.2425797
